age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,Class
46,F,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,93036,1
43,F,Caucasian,25 - 45,Low,Male,0,-1,1,93860,2
24,F,Caucasian,Less than 25,Low,Male,0,-1,2,59011,2
34,F,Non-Caucasian,25 - 45,Medium,Male,10,-1,7,93007,1
26,F,Caucasian,25 - 45,Low,Male,2,-1,2,273443,1
31,F,Caucasian,25 - 45,Low,Male,0,-1,1,82284,1
23,F,Non-Caucasian,Less than 25,Low,Male,1,-24,3,1930393,2
39,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,1561500,1
50,F,Non-Caucasian,Greater than 45,Low,Male,4,-1,1,74718,2
22,M,Non-Caucasian,Less than 25,Medium,Female,0,-1,6,107745,1
25,M,Non-Caucasian,25 - 45,Low,Female,0,-1,2,84923,1
21,F,Non-Caucasian,Less than 25,High,Female,2,-1,9,89297,1
20,F,Caucasian,Less than 25,Low,Male,1,-1,4,83590,1
54,M,Non-Caucasian,Greater than 45,Medium,Male,12,0,5,10197236,2
27,F,Non-Caucasian,25 - 45,Medium,Female,2,-1,6,348838,2
45,F,Caucasian,Greater than 45,Medium,Male,5,-4,5,87441,2
34,F,Non-Caucasian,25 - 45,Medium,Male,13,-1,7,95872,2
55,F,Caucasian,Greater than 45,Low,Female,0,-1,1,91752,1
24,M,Non-Caucasian,Less than 25,Low,Male,0,-1,2,57529,1
20,F,Non-Caucasian,Less than 25,High,Male,0,0,10,13932,2
37,M,Non-Caucasian,25 - 45,Medium,Male,5,0,5,557301,2
34,M,Caucasian,25 - 45,Low,Female,1,-21,1,93806,1
41,F,Non-Caucasian,25 - 45,Medium,Female,2,-26,6,2035680,2
21,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,6,62442,2
22,F,Non-Caucasian,Less than 25,Low,Male,3,-1,3,757021,2
24,F,Non-Caucasian,Less than 25,High,Male,0,0,8,95636,1
42,F,Caucasian,25 - 45,Low,Male,8,-1,4,89297,1
23,M,Non-Caucasian,Less than 25,Low,Female,0,-1,4,70732,2
20,M,Caucasian,Less than 25,Low,Male,0,-1,4,318441,1
44,F,Caucasian,25 - 45,Low,Female,0,-1,1,64960,2
20,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,94632,1
27,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,73463,1
20,M,Caucasian,Less than 25,High,Male,0,-1,10,75260,2
20,F,Non-Caucasian,Less than 25,Medium,Male,0,-3,6,27236,1
28,F,Caucasian,25 - 45,Low,Male,1,-1,4,2595169,2
29,F,Non-Caucasian,25 - 45,Medium,Male,9,0,7,410759,2
21,F,Non-Caucasian,Less than 25,High,Male,0,-1,9,157244,2
24,F,Non-Caucasian,Less than 25,Medium,Female,2,-1,6,5011003,2
21,F,Non-Caucasian,Less than 25,Low,Male,0,-3,4,-15322,2
24,F,Non-Caucasian,Less than 25,Medium,Female,0,0,5,20036,1
23,F,Non-Caucasian,Less than 25,Medium,Male,3,-1,5,522622,2
27,F,Caucasian,25 - 45,Low,Male,0,0,4,1047435,1
24,F,Caucasian,Less than 25,Low,Male,0,-2,4,73189,1
31,M,Non-Caucasian,25 - 45,Medium,Male,6,27,6,4217790,2
22,F,Non-Caucasian,Less than 25,Low,Male,0,-5,4,446660,2
54,F,Caucasian,Greater than 45,Low,Male,0,0,1,30366,1
35,F,Non-Caucasian,25 - 45,Medium,Female,7,-1,6,172439,2
53,F,Non-Caucasian,Greater than 45,Medium,Female,0,-1,5,122931,1
26,M,Non-Caucasian,25 - 45,Low,Male,9,-1,4,162994,2
48,M,Non-Caucasian,Greater than 45,Low,Male,7,-1,4,373430,2
56,M,Non-Caucasian,Greater than 45,Low,Female,2,-1,1,73098,2
25,F,Non-Caucasian,25 - 45,Medium,Male,6,0,7,9849,2
49,F,Caucasian,Greater than 45,Low,Female,0,0,1,-17309,1
34,M,Caucasian,25 - 45,Low,Male,0,-1,2,2587290,2
21,M,Non-Caucasian,Less than 25,Medium,Male,0,-1,6,90530,2
23,F,Caucasian,Less than 25,Medium,Male,0,-3,6,156471,2
57,F,Caucasian,Greater than 45,Low,Male,0,-2,1,-8697,1
25,F,Caucasian,25 - 45,High,Male,5,-1,10,3029014,2
42,F,Non-Caucasian,25 - 45,Medium,Female,1,-1,5,50649,1
51,F,Non-Caucasian,Greater than 45,Medium,Male,1,0,5,17028,1
31,M,Non-Caucasian,25 - 45,Low,Male,5,0,2,111934,1
53,M,Non-Caucasian,Greater than 45,Medium,Male,13,-1,5,157769,1
43,F,Non-Caucasian,25 - 45,Medium,Female,6,0,7,13785,1
34,F,Non-Caucasian,25 - 45,Low,Male,0,-3,1,95758,1
27,F,Caucasian,25 - 45,Medium,Female,2,0,5,1582,2
51,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,502487,1
26,M,Caucasian,25 - 45,Low,Male,1,-1,4,86348,1
47,F,Non-Caucasian,Greater than 45,Medium,Male,5,-1,6,185323,1
22,F,Caucasian,Less than 25,Low,Male,0,-1,4,78115,1
36,F,Caucasian,25 - 45,Low,Female,0,0,2,87821,1
36,M,Non-Caucasian,25 - 45,Low,Female,1,0,3,120157,1
41,F,Caucasian,25 - 45,Low,Male,4,-3,3,73325,2
25,M,Non-Caucasian,25 - 45,Medium,Male,6,-1,6,66449,1
31,F,Non-Caucasian,25 - 45,Low,Female,2,-1,3,95554,2
33,M,Caucasian,25 - 45,Low,Male,0,-2,1,83709,1
44,F,Caucasian,25 - 45,Low,Female,3,0,2,968970,2
46,F,Caucasian,Greater than 45,Low,Male,0,-1,2,70582,2
28,F,Non-Caucasian,25 - 45,Low,Female,1,-1,2,68946,1
28,F,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,14770447,2
66,F,Non-Caucasian,Greater than 45,Low,Male,5,-1,2,58331,2
20,M,Caucasian,Less than 25,Low,Male,0,0,3,-12580,1
27,F,Non-Caucasian,25 - 45,Low,Male,2,-1,3,73440,1
24,F,Non-Caucasian,Less than 25,Low,Female,0,-1,4,104271,1
25,F,Non-Caucasian,25 - 45,Low,Male,3,-1,3,501686,2
39,F,Non-Caucasian,25 - 45,Medium,Female,1,7,5,5420508,1
41,F,Non-Caucasian,25 - 45,Low,Female,7,0,4,96676,2
26,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,91247,1
25,M,Non-Caucasian,25 - 45,Medium,Male,2,-27,5,76573,2
55,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,51584,1
22,F,Non-Caucasian,Less than 25,High,Male,2,0,9,531476,2
29,M,Non-Caucasian,25 - 45,Low,Female,2,0,2,-12998,2
25,F,Non-Caucasian,25 - 45,High,Male,7,0,9,14085,2
50,F,Non-Caucasian,Greater than 45,Low,Male,5,-1,1,337947,2
20,M,Caucasian,Less than 25,Medium,Female,0,-1,6,74054,2
56,M,Caucasian,Greater than 45,Medium,Male,5,-1,7,73883,1
25,F,Non-Caucasian,25 - 45,High,Male,5,-1,8,84466,2
48,F,Non-Caucasian,Greater than 45,Low,Female,1,-1,1,62479,1
21,F,Non-Caucasian,Less than 25,High,Male,1,-1,9,159339,1
31,M,Caucasian,25 - 45,Low,Male,2,0,1,2909711,2
35,M,Caucasian,25 - 45,Low,Male,0,-1,2,12667,1
25,M,Non-Caucasian,25 - 45,Medium,Male,6,-1,7,3453933,2
34,F,Non-Caucasian,25 - 45,Low,Male,2,-1,3,78059,2
32,F,Non-Caucasian,25 - 45,Medium,Male,0,-1,7,2133013,1
31,F,Non-Caucasian,25 - 45,Low,Female,1,0,3,2908089,2
44,M,Non-Caucasian,25 - 45,Low,Female,0,-1,1,116409,1
31,M,Non-Caucasian,25 - 45,Medium,Male,11,0,7,90786,2
28,M,Non-Caucasian,25 - 45,Low,Male,3,-1,2,702890,2
27,F,Non-Caucasian,25 - 45,High,Female,10,-1,9,1290716,2
24,F,Non-Caucasian,Less than 25,High,Male,0,-1,9,584367,2
49,F,Caucasian,Greater than 45,Low,Male,0,-1,1,83277,1
40,F,Caucasian,25 - 45,Low,Female,0,0,2,10263,1
22,M,Non-Caucasian,Less than 25,Medium,Male,4,-12,6,73137,1
28,F,Non-Caucasian,25 - 45,Low,Male,5,-1,2,271779,2
24,F,Non-Caucasian,Less than 25,Medium,Male,2,-1,6,82721,2
49,M,Caucasian,Greater than 45,Low,Male,1,-26,1,76537,1
33,M,Caucasian,25 - 45,Medium,Male,0,-1,7,2071262,2
44,F,Caucasian,25 - 45,Medium,Male,0,-1,7,1825235,2
41,F,Non-Caucasian,25 - 45,Medium,Male,12,0,6,19138,2
46,F,Caucasian,Greater than 45,Low,Male,0,-1,1,90271,1
57,M,Non-Caucasian,Greater than 45,Low,Male,2,-1,1,86281,1
32,F,Non-Caucasian,25 - 45,High,Male,0,0,9,4293,1
36,M,Non-Caucasian,25 - 45,High,Male,1,-1,9,100771,1
30,M,Non-Caucasian,25 - 45,High,Male,1,-1,8,85463,1
28,M,Non-Caucasian,25 - 45,Low,Male,0,-1,2,448826,1
31,M,Caucasian,25 - 45,Low,Male,3,-1,4,71279,2
29,F,Non-Caucasian,25 - 45,High,Male,8,-1,10,600003,2
21,M,Non-Caucasian,Less than 25,Medium,Male,1,-1,5,1368949,1
23,F,Non-Caucasian,Less than 25,High,Male,5,24,8,90666,2
27,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,79773,1
25,F,Caucasian,25 - 45,High,Male,4,-30,9,114498,1
49,F,Non-Caucasian,Greater than 45,High,Female,25,-1,10,862149,2
35,F,Non-Caucasian,25 - 45,Medium,Male,2,-1,5,76256,1
35,F,Non-Caucasian,25 - 45,Low,Male,0,-1,2,7527471,2
25,M,Non-Caucasian,25 - 45,High,Female,1,-1,8,88738,2
32,M,Non-Caucasian,25 - 45,Medium,Male,2,15,7,78133,2
35,F,Non-Caucasian,25 - 45,Medium,Male,9,-1,6,101359,1
32,M,Non-Caucasian,25 - 45,High,Male,0,-1,9,78376,1
23,M,Non-Caucasian,Less than 25,Low,Female,0,-1,4,67863,1
23,F,Non-Caucasian,Less than 25,High,Male,4,-1,10,2680728,1
26,M,Non-Caucasian,25 - 45,High,Female,0,-1,8,103764,1
31,F,Non-Caucasian,25 - 45,High,Male,9,0,8,24223,2
22,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,96417,2
20,F,Caucasian,Less than 25,High,Female,0,-1,8,1640307,2
24,F,Non-Caucasian,Less than 25,Low,Male,1,-1,3,60099,1
37,M,Non-Caucasian,25 - 45,Medium,Male,0,-1,7,71680,1
29,F,Non-Caucasian,25 - 45,Medium,Male,0,-1,5,90135,1
34,F,Non-Caucasian,25 - 45,Low,Male,0,-2,2,172844,1
29,F,Non-Caucasian,25 - 45,Medium,Male,9,-1,7,106171,2
49,F,Caucasian,Greater than 45,Low,Male,3,-1,1,77620,1
31,F,Non-Caucasian,25 - 45,Low,Male,2,-1,2,79447,1
59,M,Caucasian,Greater than 45,Low,Male,0,-1,1,51958,1
39,M,Non-Caucasian,25 - 45,Low,Male,2,-1,1,101400,2
23,F,Non-Caucasian,Less than 25,Medium,Male,1,-1,5,81365,1
27,F,Non-Caucasian,25 - 45,Low,Male,3,-1,1,83792,2
22,F,Non-Caucasian,Less than 25,High,Male,1,-1,9,417978,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,73843,2
36,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,71824,1
30,F,Non-Caucasian,25 - 45,Medium,Male,10,-8,6,620679,2
31,M,Caucasian,25 - 45,Medium,Male,3,0,7,11609,1
29,M,Non-Caucasian,25 - 45,Low,Female,0,-3,3,78103,1
47,M,Non-Caucasian,Greater than 45,Low,Male,5,-1,1,76190,2
26,F,Caucasian,25 - 45,Low,Male,0,-1,2,170914,1
24,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,67541,1
43,F,Non-Caucasian,25 - 45,Low,Male,1,-3,1,78369,1
27,F,Non-Caucasian,25 - 45,High,Male,11,-1,9,272137,1
28,F,Caucasian,25 - 45,Low,Male,4,-1,4,16419066,1
33,F,Non-Caucasian,25 - 45,Low,Female,0,-1,2,73963,1
54,F,Caucasian,Greater than 45,Low,Male,3,-1,3,772924,2
57,M,Caucasian,Greater than 45,Low,Male,0,-1,1,107020,1
30,F,Non-Caucasian,25 - 45,Low,Male,2,-1,2,1398361,1
27,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,97873,1
31,F,Non-Caucasian,25 - 45,High,Female,4,0,8,68133,1
29,F,Caucasian,25 - 45,Low,Male,0,-1,3,74144,1
29,M,Non-Caucasian,25 - 45,Low,Female,0,-2,2,99257,2
33,M,Non-Caucasian,25 - 45,Low,Male,2,-5,3,382439,1
22,M,Non-Caucasian,Less than 25,Low,Male,0,-1,4,89183,1
35,M,Non-Caucasian,25 - 45,High,Male,0,-1,8,149926,2
29,F,Non-Caucasian,25 - 45,Low,Male,2,-1,1,128933,2
30,F,Non-Caucasian,25 - 45,Medium,Male,14,-1,7,516721,1
27,F,Non-Caucasian,25 - 45,High,Male,2,-1,10,75406,2
63,M,Caucasian,Greater than 45,Low,Female,0,-1,1,70982,1
27,F,Non-Caucasian,25 - 45,Medium,Male,6,-1,5,58426,2
34,M,Non-Caucasian,25 - 45,Low,Male,3,-1,2,73191,1
36,F,Caucasian,25 - 45,High,Male,0,-1,8,3219098,2
21,F,Non-Caucasian,Less than 25,High,Male,0,-1,8,93863,1
23,F,Caucasian,Less than 25,Low,Male,1,-1,3,111540,1
40,F,Non-Caucasian,25 - 45,Low,Male,1,-1,3,6553228,1
30,M,Non-Caucasian,25 - 45,Medium,Male,3,-1,5,164756,2
41,M,Non-Caucasian,25 - 45,Medium,Male,1,-1,5,159825,1
56,M,Caucasian,Greater than 45,Low,Male,0,0,1,33252,1
23,F,Non-Caucasian,Less than 25,Low,Male,1,-1,3,104872,2
61,M,Non-Caucasian,Greater than 45,Low,Male,14,-1,2,87216,1
22,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,7,888459,2
20,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,6,164639,2
49,F,Caucasian,Greater than 45,Low,Male,2,-1,1,7876692,2
31,F,Non-Caucasian,25 - 45,Medium,Male,6,-1,6,2239824,1
50,F,Non-Caucasian,Greater than 45,Medium,Male,7,-1,5,163647,2
31,M,Non-Caucasian,25 - 45,Low,Female,3,-1,2,46997,2
32,F,Non-Caucasian,25 - 45,High,Male,4,-1,10,343648,1
44,F,Non-Caucasian,25 - 45,Low,Male,0,-1,1,58499,2
56,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,90319,1
62,M,Non-Caucasian,Greater than 45,Low,Male,0,0,1,19223,1
43,F,Non-Caucasian,25 - 45,Low,Male,3,-1,1,97920,2
24,M,Non-Caucasian,Less than 25,Low,Female,1,0,4,17677,2
41,F,Non-Caucasian,25 - 45,High,Male,13,-1,10,56629,2
23,M,Caucasian,Less than 25,Medium,Male,0,-1,5,61168,1
53,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,84728,1
67,M,Caucasian,Greater than 45,Low,Male,0,0,1,3635675,1
38,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,94691,1
40,F,Non-Caucasian,25 - 45,Low,Male,1,-1,1,103312,1
20,F,Non-Caucasian,Less than 25,Medium,Male,0,0,6,76086,2
45,F,Non-Caucasian,Greater than 45,Low,Female,1,-1,1,173400,1
29,M,Non-Caucasian,25 - 45,High,Male,3,-1,8,5204002,2
32,M,Non-Caucasian,25 - 45,Low,Male,0,0,2,10688,1
34,F,Caucasian,25 - 45,Low,Female,0,-2,2,76399,2
39,F,Non-Caucasian,25 - 45,Low,Female,0,-1,1,91738,1
29,F,Non-Caucasian,25 - 45,Low,Male,0,0,2,105091,1
46,F,Non-Caucasian,Greater than 45,Low,Male,4,-8,1,718859,1
31,M,Non-Caucasian,25 - 45,High,Male,9,-1,8,2336012,2
24,M,Non-Caucasian,Less than 25,Low,Male,1,-13,2,19602,1
28,F,Non-Caucasian,25 - 45,Low,Male,1,0,1,28822,2
25,M,Non-Caucasian,25 - 45,Low,Female,0,-1,4,153118,2
24,M,Non-Caucasian,Less than 25,Medium,Female,0,-1,6,88918,1
29,F,Non-Caucasian,25 - 45,Medium,Male,5,-1,6,22305116,1
28,F,Non-Caucasian,25 - 45,High,Male,3,-1,8,14273752,2
36,F,Caucasian,25 - 45,Low,Male,1,-2,2,69134,1
25,M,Non-Caucasian,25 - 45,Medium,Male,2,0,6,247824,1
29,F,Caucasian,25 - 45,Low,Male,0,0,1,1208795,1
26,F,Caucasian,25 - 45,High,Female,1,-1,9,262682,1
23,F,Non-Caucasian,Less than 25,High,Male,3,-1,9,161709,2
20,F,Non-Caucasian,Less than 25,High,Male,1,-1,10,3109580,2
32,F,Non-Caucasian,25 - 45,Medium,Male,4,-1,6,86831,2
29,F,Non-Caucasian,25 - 45,Low,Male,1,0,1,173641,1
26,F,Caucasian,25 - 45,Low,Female,0,-1,3,75685,1
35,M,Caucasian,25 - 45,Low,Male,0,-1,1,74899,2
23,M,Non-Caucasian,Less than 25,Low,Male,0,-2,4,84877,2
46,M,Caucasian,Greater than 45,Low,Female,0,0,1,13645,1
41,F,Caucasian,25 - 45,Low,Male,0,-1,1,87564,1
22,M,Caucasian,Less than 25,Medium,Male,0,0,6,11086,2
27,M,Non-Caucasian,25 - 45,Medium,Male,7,-1,7,2392300,2
38,M,Non-Caucasian,25 - 45,Low,Female,0,-1,1,117676,1
24,F,Non-Caucasian,Less than 25,Medium,Female,1,26,6,79795,2
27,F,Non-Caucasian,25 - 45,High,Male,10,-1,9,101754,2
22,M,Caucasian,Less than 25,Medium,Male,1,-1,7,2082492,1
26,M,Non-Caucasian,25 - 45,Medium,Male,3,-1,6,179427,2
26,M,Caucasian,25 - 45,Medium,Male,7,-1,6,5959029,1
29,F,Caucasian,25 - 45,Low,Male,3,-1,4,87072,2
42,F,Non-Caucasian,25 - 45,High,Female,17,-8,10,692721,2
30,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,70054,1
34,F,Caucasian,25 - 45,Medium,Male,1,-1,5,71072,1
23,M,Caucasian,Less than 25,Medium,Male,3,-1,7,94555,1
47,M,Caucasian,Greater than 45,Low,Female,0,-1,1,71324,1
55,M,Caucasian,Greater than 45,Low,Male,2,-1,1,1145568,1
30,M,Non-Caucasian,25 - 45,Low,Male,0,-1,3,118100,1
43,F,Non-Caucasian,25 - 45,Medium,Male,2,0,7,-18860,1
45,F,Non-Caucasian,Greater than 45,High,Male,38,-1,8,10465836,2
30,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,87291,1
61,F,Caucasian,Greater than 45,Medium,Female,15,-10,6,58186,1
49,F,Caucasian,Greater than 45,Low,Male,0,-1,1,68094,1
49,M,Non-Caucasian,Greater than 45,Low,Male,1,0,1,-8862,1
42,F,Non-Caucasian,25 - 45,Low,Male,1,0,1,28201,1
24,M,Non-Caucasian,Less than 25,Medium,Male,1,-1,7,2157412,1
51,F,Caucasian,Greater than 45,Low,Male,0,-1,1,87077,1
32,M,Non-Caucasian,25 - 45,Medium,Male,6,-1,5,781951,2
26,F,Caucasian,25 - 45,Low,Male,2,-1,3,1650115,2
28,F,Caucasian,25 - 45,Low,Male,2,0,2,3660512,2
49,F,Non-Caucasian,Greater than 45,Low,Male,2,-1,1,157085,1
56,F,Caucasian,Greater than 45,Low,Male,1,0,2,3032649,1
53,M,Caucasian,Greater than 45,Low,Male,8,-1,4,464553,1
27,M,Non-Caucasian,25 - 45,Low,Male,2,-1,2,160748,2
34,F,Non-Caucasian,25 - 45,Medium,Male,17,-1,6,3452957,2
41,M,Caucasian,25 - 45,Low,Male,3,-1,1,70430,1
45,F,Non-Caucasian,Greater than 45,Low,Male,6,0,4,117608,1
21,F,Non-Caucasian,Less than 25,High,Female,0,0,10,6736948,1
27,M,Caucasian,25 - 45,Low,Male,2,0,4,104548,2
21,F,Non-Caucasian,Less than 25,Low,Male,0,-2,3,1172572,1
31,F,Caucasian,25 - 45,Low,Male,0,-1,1,7063753,1
45,M,Non-Caucasian,Greater than 45,Low,Female,0,0,1,96311,1
30,F,Non-Caucasian,25 - 45,Medium,Male,8,-1,6,73323,1
43,M,Non-Caucasian,25 - 45,Low,Male,1,-1,1,72056,2
23,F,Non-Caucasian,Less than 25,Low,Male,0,-1,4,56194,1
52,F,Caucasian,Greater than 45,Low,Male,1,-1,1,63855,1
48,M,Non-Caucasian,Greater than 45,Low,Male,11,-1,4,4846332,2
51,M,Non-Caucasian,Greater than 45,Low,Female,3,-1,2,81900,1
30,M,Caucasian,25 - 45,Low,Male,1,-4,2,97157,2
29,F,Non-Caucasian,25 - 45,Low,Female,5,-9,4,771410,2
44,F,Non-Caucasian,25 - 45,Low,Female,0,0,1,13066,1
34,F,Non-Caucasian,25 - 45,Medium,Male,12,0,6,102478,2
25,F,Non-Caucasian,25 - 45,Low,Female,0,0,4,19589,1
28,F,Non-Caucasian,25 - 45,Medium,Male,5,-1,7,177745,2
28,F,Non-Caucasian,25 - 45,Medium,Male,9,-1,7,3744788,2
37,M,Non-Caucasian,25 - 45,Low,Male,0,-1,1,53837,1
34,F,Caucasian,25 - 45,Low,Female,0,-2,3,100617,1
23,M,Non-Caucasian,Less than 25,Medium,Male,3,-1,7,784131,2
71,M,Caucasian,Greater than 45,Low,Male,3,-1,1,11280,1
45,M,Caucasian,Greater than 45,Low,Male,2,0,1,20905,1
33,F,Non-Caucasian,25 - 45,Medium,Female,5,-1,7,177475,2
29,M,Non-Caucasian,25 - 45,Low,Male,0,0,1,99756,1
36,F,Non-Caucasian,25 - 45,Low,Male,5,-2,2,85026,1
52,F,Non-Caucasian,Greater than 45,Medium,Male,17,0,7,2519776,2
42,F,Non-Caucasian,25 - 45,Low,Male,1,0,1,4474265,2
21,M,Non-Caucasian,Less than 25,Medium,Male,0,-1,5,259506,1
29,M,Caucasian,25 - 45,Low,Male,2,-1,1,87629,1
54,M,Caucasian,Greater than 45,Low,Male,0,-4,1,100373,1
27,F,Caucasian,25 - 45,Low,Male,0,-1,2,85637,2
29,M,Caucasian,25 - 45,Low,Male,1,-1,3,65026,1
25,F,Non-Caucasian,25 - 45,Medium,Female,14,-1,6,74678,1
62,M,Non-Caucasian,Greater than 45,Low,Male,0,-1,1,97798,1
23,M,Non-Caucasian,Less than 25,Medium,Female,2,-1,7,93853,2
22,F,Non-Caucasian,Less than 25,Low,Male,1,-1,4,102432,2
65,F,Caucasian,Greater than 45,Low,Female,1,-11,1,139407,1
31,F,Non-Caucasian,25 - 45,Medium,Male,15,-1,6,7864278,2
31,F,Caucasian,25 - 45,Low,Male,0,0,1,72269,1
21,F,Non-Caucasian,Less than 25,High,Male,0,-1,9,434085,1
27,F,Non-Caucasian,25 - 45,Medium,Male,17,0,7,98875,2
33,F,Caucasian,25 - 45,Low,Male,1,-1,2,1739500,1
25,F,Non-Caucasian,25 - 45,Medium,Male,3,-1,7,105330,1
39,F,Caucasian,25 - 45,Low,Male,1,-1,1,78698,1
29,M,Non-Caucasian,25 - 45,High,Male,8,0,9,106966,2
27,F,Non-Caucasian,25 - 45,High,Male,15,-1,10,4219828,2
42,F,Caucasian,25 - 45,Low,Female,0,-3,1,142915,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,46217,1
27,M,Non-Caucasian,25 - 45,Medium,Male,5,-1,5,544278,2
36,M,Non-Caucasian,25 - 45,High,Male,2,-1,9,3986586,2
24,F,Non-Caucasian,Less than 25,Low,Female,0,-1,4,84109,2
67,M,Caucasian,Greater than 45,Low,Female,0,-3,1,65280,1
29,F,Non-Caucasian,25 - 45,Low,Male,4,-1,2,272561,2
39,F,Non-Caucasian,25 - 45,Low,Male,3,-1,4,2955072,2
41,M,Non-Caucasian,25 - 45,Low,Male,1,-4,1,74683,1
25,F,Non-Caucasian,25 - 45,Low,Female,1,-1,3,358046,1
40,F,Caucasian,25 - 45,High,Male,8,-28,8,589048,2
37,M,Non-Caucasian,25 - 45,Low,Male,4,-1,4,103545,2
42,F,Non-Caucasian,25 - 45,High,Female,8,0,8,93871,2
26,F,Non-Caucasian,25 - 45,High,Male,8,-1,9,86484,2
23,M,Non-Caucasian,Less than 25,Medium,Male,1,0,6,15384164,1
31,M,Caucasian,25 - 45,Low,Female,1,-1,1,103485,2
26,F,Caucasian,25 - 45,Medium,Male,4,-1,7,175894,2
51,M,Caucasian,Greater than 45,Low,Male,2,0,1,19024,2
67,M,Caucasian,Greater than 45,Low,Male,0,-1,1,75414,1
27,F,Non-Caucasian,25 - 45,Medium,Male,10,-1,7,85524,1
26,M,Caucasian,25 - 45,Medium,Female,1,-1,6,92645,1
55,M,Non-Caucasian,Greater than 45,Medium,Male,3,-1,5,6031549,2
31,F,Non-Caucasian,25 - 45,Low,Male,0,-1,3,5839637,1
28,M,Caucasian,25 - 45,Low,Male,0,-1,4,79302,1
51,M,Caucasian,Greater than 45,Low,Female,0,-1,1,14424,1
28,F,Non-Caucasian,25 - 45,High,Male,13,-1,8,158070,2
22,F,Non-Caucasian,Less than 25,Medium,Male,0,-1,7,139165,2
26,F,Non-Caucasian,25 - 45,Low,Male,2,-1,3,183131,2
27,F,Non-Caucasian,25 - 45,Low,Female,1,-1,3,182627,1
32,M,Non-Caucasian,25 - 45,Low,Male,5,-1,4,87442,1
36,F,Non-Caucasian,25 - 45,Medium,Male,11,-1,6,3110460,2
27,M,Non-Caucasian,25 - 45,Medium,Male,4,-1,6,144113,1
41,F,Caucasian,25 - 45,Low,Male,1,-1,1,88992,2
24,M,Non-Caucasian,Less than 25,High,Male,12,-1,10,1478878,1
61,F,Non-Caucasian,Greater than 45,Low,Male,11,-1,3,96665,1
29,F,Caucasian,25 - 45,Low,Female,3,0,3,21020,1
34,F,Caucasian,25 - 45,Low,Male,11,-1,4,119754,1
45,F,Caucasian,Greater than 45,Low,Male,0,-5,3,89645,1
21,F,Caucasian,Less than 25,High,Male,3,-1,10,100133,2
28,F,Non-Caucasian,25 - 45,High,Male,20,0,8,30994,2
31,F,Caucasian,25 - 45,Low,Male,6,-1,4,265255,1
59,M,Caucasian,Greater than 45,Low,Male,0,-1,2,79990,2
40,M,Non-Caucasian,25 - 45,Low,Male,8,-1,4,69343,2
22,M,Caucasian,Less than 25,High,Female,1,-1,8,1546089,1
21,M,Non-Caucasian,Less than 25,Low,Male,1,-1,4,101516,2
25,F,Caucasian,25 - 45,Medium,Male,2,-25,5,105714,2
25,F,Non-Caucasian,25 - 45,Medium,Female,1,-1,5,87607,1
47,M,Non-Caucasian,Greater than 45,Medium,Male,3,0,5,632399,2
21,M,Non-Caucasian,Less than 25,Medium,Male,5,-1,5,88958,2
29,F,Non-Caucasian,25 - 45,Medium,Male,1,-1,5,268076,2
40,F,Caucasian,25 - 45,Medium,Male,4,-1,5,69504,2
32,F,Non-Caucasian,25 - 45,Low,Female,1,-3,2,83610,1
39,M,Caucasian,25 - 45,Low,Male,0,-1,1,75501,1
22,F,Non-Caucasian,Less than 25,Low,Male,3,-1,3,180544,1
30,M,Non-Caucasian,25 - 45,Medium,Female,0,-1,5,86273,2
25,M,Caucasian,25 - 45,High,Male,0,-1,9,50019,1
21,M,Caucasian,Less than 25,Medium,Female,0,-1,5,174781,2
25,M,Caucasian,25 - 45,Low,Male,0,-1,2,1845091,2
27,M,Non-Caucasian,25 - 45,High,Male,5,0,10,3200293,2
45,M,Caucasian,Greater than 45,Low,Male,4,-1,1,374009,2
32,F,Non-Caucasian,25 - 45,Low,Male,4,-1,3,90752,2
22,M,Non-Caucasian,Less than 25,High,Male,0,-1,10,93634,2
23,F,Non-Caucasian,Less than 25,High,Male,6,-1,8,7261221,2
