age,workclass,fnlwgt,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry,Class
21,Private,30039,Somecollege,10,Nevermarried,Profspecialty,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
25,Private,125159,Assocacdm,12,Marriedcivspouse,Handlerscleaners,Husband,Black,Male,0,0,40,Jamaica,<=50K
20,Private,246250,Somecollege,10,Nevermarried,Craftrepair,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
43,Federalgov,77370,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
29,Private,355569,Assocvoc,11,Nevermarried,Execmanagerial,Unmarried,White,Female,0,0,50,UnitedStates,<=50K
32,Private,180603,Bachelors,13,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,>50K
42,Private,201785,Masters,14,Marriedcivspouse,Sales,Husband,White,Male,0,0,50,UnitedStates,>50K
33,Private,256211,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,AsianPacIslander,Male,0,0,40,South,<=50K
27,Private,146764,Somecollege,10,Marriedcivspouse,Execmanagerial,Wife,White,Female,0,0,40,UnitedStates,>50K
22,,211968,Somecollege,10,Nevermarried,,Ownchild,White,Female,0,0,40,Iran,<=50K
29,Private,200515,Somecollege,10,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,38,UnitedStates,<=50K
29,Private,52636,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
20,Private,27049,Somecollege,10,Nevermarried,Execmanagerial,Ownchild,White,Female,0,0,20,UnitedStates,<=50K
35,Private,111128,10th,6,Nevermarried,Admclerical,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
31,Selfempnotinc,348038,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,1902,50,PuertoRico,>50K
33,Private,93930,HSgrad,9,Nevermarried,Craftrepair,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
67,Private,397831,Somecollege,10,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1539,40,UnitedStates,<=50K
46,Private,33794,Somecollege,10,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,10,UnitedStates,<=50K
45,Private,178215,9th,5,Marriedcivspouse,Machineopinspct,Wife,White,Female,0,0,40,UnitedStates,>50K
17,Localgov,191910,11th,7,Nevermarried,Sales,Ownchild,White,Male,0,0,20,UnitedStates,<=50K
35,Private,340110,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1848,70,UnitedStates,>50K
48,Selfempnotinc,133694,Bachelors,13,Marriedspouseabsent,Execmanagerial,Notinfamily,Black,Male,0,0,40,Jamaica,>50K
49,Private,148398,HSgrad,9,Divorced,Machineopinspct,Notinfamily,Black,Female,0,0,40,UnitedStates,<=50K
20,Private,133515,Somecollege,10,Nevermarried,Sales,Otherrelative,White,Female,0,0,40,UnitedStates,<=50K
27,Private,181667,HSgrad,9,Marriedcivspouse,Machineopinspct,Husband,White,Male,5013,0,46,Canada,<=50K
64,Private,159715,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,20,UnitedStates,<=50K
53,Federalgov,174040,Somecollege,10,Separated,Craftrepair,Notinfamily,Black,Male,0,0,40,UnitedStates,<=50K
52,Private,117700,HSgrad,9,Divorced,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
29,Private,37215,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,55,UnitedStates,<=50K
32,Selfempinc,46807,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,99999,0,40,UnitedStates,>50K
48,Selfempnotinc,317360,Bachelors,13,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,20,UnitedStates,>50K
30,Private,425627,Somecollege,10,Nevermarried,Craftrepair,Otherrelative,White,Male,0,0,40,Mexico,<=50K
34,Private,82623,HSgrad,9,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,20,UnitedStates,<=50K
19,,63574,Somecollege,10,Nevermarried,,Ownchild,White,Male,0,0,50,UnitedStates,<=50K
39,Private,140854,HSgrad,9,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
28,Private,185061,11th,7,Nevermarried,Handlerscleaners,Otherrelative,White,Male,0,0,40,UnitedStates,<=50K
17,Private,160118,12th,8,Nevermarried,Sales,Notinfamily,White,Female,0,0,10,,<=50K
54,Private,282680,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Female,0,0,50,UnitedStates,<=50K
24,Private,137591,Somecollege,10,Nevermarried,Sales,Ownchild,White,Male,0,1762,40,UnitedStates,<=50K
25,Private,198163,HSgrad,9,Nevermarried,Execmanagerial,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
25,Private,132749,11th,7,Divorced,Otherservice,Unmarried,White,Female,0,0,12,UnitedStates,<=50K
48,Localgov,31264,Somecollege,10,Marriedcivspouse,Execmanagerial,Wife,White,Female,5178,0,40,UnitedStates,>50K
24,Private,399449,Bachelors,13,Nevermarried,Sales,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
31,Private,27494,Somecollege,10,Marriedcivspouse,Sales,Husband,AsianPacIslander,Male,0,0,50,Taiwan,<=50K
47,Private,368561,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,>50K
45,Private,102096,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,,>50K
19,Private,406078,Somecollege,10,Nevermarried,Admclerical,Ownchild,White,Female,0,0,25,UnitedStates,<=50K
52,Selfempinc,100506,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,15024,0,50,UnitedStates,>50K
52,Private,29658,HSgrad,9,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
19,,20469,HSgrad,9,Nevermarried,,Otherrelative,AsianPacIslander,Female,0,0,12,South,<=50K
60,Private,181953,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,28,UnitedStates,<=50K
43,Private,304175,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,50,UnitedStates,>50K
24,Private,170070,Assocacdm,12,Divorced,Otherservice,Ownchild,White,Female,0,0,30,UnitedStates,<=50K
20,,193416,Somecollege,10,Nevermarried,,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
51,Private,194908,HSgrad,9,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
38,Selfempnotinc,357962,9th,5,Divorced,Craftrepair,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
21,Private,214716,Somecollege,10,Nevermarried,Admclerical,Ownchild,White,Female,0,0,10,UnitedStates,<=50K
40,Selfempinc,207578,HSgrad,9,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,50,UnitedStates,>50K
54,Private,146409,Somecollege,10,Widowed,Execmanagerial,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
35,Private,341643,Bachelors,13,Nevermarried,Otherservice,Otherrelative,White,Male,0,0,50,UnitedStates,<=50K
52,Private,131631,11th,7,Separated,Machineopinspct,Unmarried,Black,Male,0,0,40,UnitedStates,<=50K
53,Private,88842,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,99999,0,40,UnitedStates,>50K
56,,128900,Somecollege,10,Widowed,,Notinfamily,Black,Female,0,0,40,UnitedStates,<=50K
35,Private,417136,HSgrad,9,Divorced,Craftrepair,Unmarried,Black,Male,0,0,40,UnitedStates,<=50K
43,Selfempnotinc,336763,Somecollege,10,Divorced,Sales,Unmarried,White,Female,0,880,42,UnitedStates,<=50K
29,Private,209301,Bachelors,13,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,Canada,<=50K
29,Private,120986,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,AmerIndianEskimo,Male,0,0,65,UnitedStates,<=50K
27,Private,51025,HSgrad,9,Nevermarried,Otherservice,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
58,Private,218281,Bachelors,13,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,Mexico,<=50K
64,Private,114994,HSgrad,9,Marriedcivspouse,Handlerscleaners,Husband,White,Male,0,0,18,UnitedStates,<=50K
53,Private,335481,HSgrad,9,Marriedcivspouse,Admclerical,Wife,Black,Female,0,0,32,UnitedStates,<=50K
21,Private,174503,HSgrad,9,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,30,UnitedStates,<=50K
40,Selfempnotinc,230478,Assocacdm,12,Divorced,Execmanagerial,Notinfamily,White,Male,0,0,30,UnitedStates,<=50K
52,Stategov,149650,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,Iran,>50K
38,Private,149419,Assocvoc,11,Nevermarried,Techsupport,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
40,,341539,Somecollege,10,Divorced,,Notinfamily,White,Female,0,0,30,UnitedStates,<=50K
39,Private,185099,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,<=50K
56,,132930,Masters,14,Nevermarried,,Notinfamily,White,Female,0,0,50,UnitedStates,>50K
68,Private,128472,Doctorate,16,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,55,UnitedStates,>50K
24,Private,124971,HSgrad,9,Nevermarried,Sales,Notinfamily,White,Male,0,0,38,UnitedStates,<=50K
40,Selfempinc,344060,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,50,UnitedStates,>50K
43,Selfempinc,286750,Profschool,15,Marriedcivspouse,Profspecialty,Husband,Black,Male,0,0,99,UnitedStates,>50K
38,Private,296999,Bachelors,13,Nevermarried,Execmanagerial,Notinfamily,White,Female,0,0,70,UnitedStates,<=50K
45,Private,123681,HSgrad,9,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,>50K
18,Private,232024,11th,7,Nevermarried,Machineopinspct,Ownchild,White,Male,0,0,55,UnitedStates,<=50K
57,Localgov,52267,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,50,UnitedStates,>50K
49,Private,119182,HSgrad,9,Separated,Otherservice,Notinfamily,Black,Female,0,0,35,UnitedStates,<=50K
25,Private,191230,Somecollege,10,Nevermarried,Execmanagerial,Ownchild,White,Female,0,0,40,Yugoslavia,<=50K
52,Federalgov,23780,Somecollege,10,Divorced,Admclerical,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
56,Private,184553,10th,6,Divorced,Craftrepair,Notinfamily,White,Male,0,0,56,UnitedStates,<=50K
26,Selfempinc,242651,Somecollege,10,Nevermarried,Sales,Notinfamily,White,Male,0,0,48,UnitedStates,<=50K
19,Private,246226,HSgrad,9,Nevermarried,Craftrepair,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
25,Selfempinc,86745,Bachelors,13,Nevermarried,Admclerical,Ownchild,AsianPacIslander,Female,0,0,40,UnitedStates,<=50K
25,Private,106889,HSgrad,9,Marriedcivspouse,Admclerical,Wife,White,Female,0,0,30,UnitedStates,<=50K
21,Private,460835,HSgrad,9,Nevermarried,Sales,Otherrelative,White,Male,0,0,45,UnitedStates,<=50K
48,Selfempnotinc,213140,7th8th,4,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,Italy,<=50K
33,Stategov,37070,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,60,Canada,<=50K
31,Stategov,93589,HSgrad,9,Divorced,Protectiveserv,Ownchild,Other,Male,0,0,40,UnitedStates,<=50K
26,Selfempnotinc,213258,HSgrad,9,Divorced,Farmingfishing,Unmarried,White,Male,0,0,65,UnitedStates,<=50K
37,Stategov,46814,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,38,UnitedStates,<=50K
29,,168873,Somecollege,10,Divorced,,Unmarried,White,Female,0,0,30,UnitedStates,<=50K
20,Private,284737,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,20,UnitedStates,<=50K
28,Private,309620,Somecollege,10,Marriedcivspouse,Sales,Husband,Other,Male,0,0,60,,<=50K
49,Private,197418,HSgrad,9,Widowed,Admclerical,Unmarried,White,Female,0,0,20,UnitedStates,<=50K
73,,132737,10th,6,Nevermarried,,Notinfamily,White,Male,0,0,4,UnitedStates,<=50K
49,Private,185041,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,1977,40,UnitedStates,>50K
51,Private,159604,Somecollege,10,Marriedcivspouse,Profspecialty,Wife,White,Female,0,0,40,UnitedStates,>50K
40,Private,123557,Somecollege,10,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,<=50K
24,Private,275421,Assocvoc,11,Nevermarried,Machineopinspct,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
18,Private,167147,12th,8,Nevermarried,Sales,Ownchild,White,Male,0,0,24,UnitedStates,<=50K
41,Private,197583,10th,6,Marriedcivspouse,Transportmoving,Husband,Black,Male,0,0,40,UnitedStates,>50K
46,Private,175109,HSgrad,9,Marriedcivspouse,Admclerical,Husband,White,Male,0,1485,40,UnitedStates,>50K
46,Private,117502,HSgrad,9,Marriedcivspouse,Admclerical,Wife,White,Female,0,0,40,UnitedStates,<=50K
64,Private,180401,10th,6,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,>50K
50,Selfempnotinc,146603,Profschool,15,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
53,Stategov,143822,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,36,UnitedStates,>50K
21,Private,51985,HSgrad,9,Nevermarried,Craftrepair,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
22,Stategov,48121,Somecollege,10,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,25,UnitedStates,<=50K
37,Private,234807,Bachelors,13,Divorced,Execmanagerial,Unmarried,White,Female,7430,0,45,UnitedStates,>50K
39,Federalgov,65324,Profschool,15,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,55,UnitedStates,>50K
30,Private,302149,Bachelors,13,Marriedcivspouse,Sales,Husband,AsianPacIslander,Male,0,0,40,India,<=50K
25,Private,168403,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Male,0,1741,40,UnitedStates,<=50K
26,Private,159897,Somecollege,10,Nevermarried,Execmanagerial,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
43,Private,416338,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
59,Private,370615,HSgrad,9,Widowed,Admclerical,Unmarried,White,Female,0,0,60,UnitedStates,<=50K
27,Private,219371,HSgrad,9,Marriedspouseabsent,Admclerical,Unmarried,White,Female,0,0,40,Jamaica,<=50K
55,Private,120970,10th,6,Marriedcivspouse,Craftrepair,Husband,Black,Male,0,0,40,UnitedStates,>50K
20,Private,22966,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,12,Canada,<=50K
25,Private,34541,Assocvoc,11,Nevermarried,Profspecialty,Notinfamily,White,Female,0,0,36,Canada,<=50K
28,Private,191027,Assocacdm,12,Separated,Otherservice,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
29,Private,107458,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Male,0,0,50,UnitedStates,<=50K
60,Private,121832,11th,7,Marriedcivspouse,Sales,Husband,White,Male,0,0,40,UnitedStates,>50K
37,Localgov,233825,Bachelors,13,Marriedcivspouse,Profspecialty,Wife,White,Female,15024,0,50,UnitedStates,>50K
25,Private,73839,11th,7,Divorced,Sales,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
27,Private,109165,Somecollege,10,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,60,UnitedStates,<=50K
50,Stategov,103063,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
41,Selfempnotinc,29762,Somecollege,10,Marriedcivspouse,Farmingfishing,Husband,White,Male,5013,0,70,UnitedStates,<=50K
46,Private,111979,7th8th,4,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,47,UnitedStates,<=50K
35,Private,150125,Assocvoc,11,Divorced,Otherservice,Unmarried,Black,Female,0,0,40,UnitedStates,<=50K
21,,301853,Somecollege,10,Nevermarried,,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
35,,296738,11th,7,Separated,,Notinfamily,White,Female,6849,0,60,UnitedStates,<=50K
40,Private,118001,HSgrad,9,Nevermarried,Handlerscleaners,Notinfamily,Black,Male,0,0,40,UnitedStates,<=50K
49,Private,149337,Bachelors,13,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,0,40,UnitedStates,>50K
29,Private,36601,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,White,Female,0,0,50,UnitedStates,<=50K
43,Localgov,118600,Bachelors,13,Divorced,Profspecialty,Unmarried,White,Female,0,625,40,UnitedStates,<=50K
39,Private,279272,Assocacdm,12,Nevermarried,Transportmoving,Notinfamily,Black,Male,0,0,60,UnitedStates,<=50K
35,Private,181020,HSgrad,9,Nevermarried,Handlerscleaners,Ownchild,White,Male,0,0,60,UnitedStates,<=50K
52,Private,165998,Somecollege,10,Marriedcivspouse,Machineopinspct,Husband,White,Male,0,0,40,UnitedStates,<=50K
25,Private,218136,Somecollege,10,Nevermarried,Handlerscleaners,Notinfamily,Black,Male,0,0,40,OutlyingUS(GuamUSVIetc),<=50K
20,Selfempinc,182200,HSgrad,9,Nevermarried,Machineopinspct,Ownchild,White,Female,0,0,30,UnitedStates,<=50K
46,Private,39363,Somecollege,10,Divorced,Otherservice,Unmarried,White,Female,0,0,10,,<=50K
24,Private,140001,Bachelors,13,Nevermarried,Execmanagerial,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
29,Private,193260,Bachelors,13,Marriedcivspouse,Craftrepair,Otherrelative,AsianPacIslander,Male,0,0,30,India,<=50K
21,Private,191243,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
37,Federalgov,207887,Bachelors,13,Divorced,Execmanagerial,Otherrelative,White,Female,0,0,50,UnitedStates,<=50K
43,Federalgov,211450,HSgrad,9,Nevermarried,Admclerical,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
19,Private,184759,HSgrad,9,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,26,UnitedStates,<=50K
47,Private,197836,HSgrad,9,Marriedcivspouse,Sales,Husband,White,Male,0,0,45,UnitedStates,<=50K
61,Private,232308,HSgrad,9,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,45,UnitedStates,>50K
21,,189888,Assocacdm,12,Nevermarried,,Notinfamily,White,Male,0,0,55,UnitedStates,<=50K
35,Private,301614,HSgrad,9,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,60,UnitedStates,<=50K
60,Private,146674,10th,6,Marriedcivspouse,Handlerscleaners,Husband,Black,Male,0,0,40,UnitedStates,<=50K
27,Private,225291,Somecollege,10,Nevermarried,Admclerical,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
57,Localgov,148509,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,AsianPacIslander,Male,0,0,35,India,<=50K
56,Private,136413,1st4th,2,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,40,UnitedStates,<=50K
27,Private,126060,HSgrad,9,Nevermarried,Execmanagerial,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
47,Private,73064,7th8th,4,Marriedcivspouse,Machineopinspct,Wife,Black,Female,0,0,35,UnitedStates,<=50K
19,Private,39026,HSgrad,9,Nevermarried,Otherservice,Notinfamily,White,Male,0,0,30,UnitedStates,<=50K
28,Selfempnotinc,33035,12th,8,Divorced,Otherservice,Unmarried,White,Female,0,0,30,UnitedStates,<=50K
43,Private,193494,10th,6,Marriedcivspouse,Admclerical,Husband,White,Male,0,0,40,UnitedStates,<=50K
63,Localgov,147440,Somecollege,10,Divorced,Execmanagerial,Notinfamily,White,Female,0,0,35,UnitedStates,<=50K
22,,153131,Somecollege,10,Nevermarried,,Ownchild,White,Male,0,0,40,UnitedStates,<=50K
25,Private,64671,HSgrad,9,Divorced,Handlerscleaners,Ownchild,AsianPacIslander,Female,0,0,40,Philippines,<=50K
35,Selfempnotinc,225399,HSgrad,9,Nevermarried,Machineopinspct,Ownchild,White,Male,8614,0,40,UnitedStates,>50K
20,Private,174391,HSgrad,9,Nevermarried,Handlerscleaners,Ownchild,White,Female,0,0,40,UnitedStates,<=50K
48,Private,377757,10th,6,Marriedcivspouse,Sales,Husband,White,Male,0,0,70,UnitedStates,<=50K
30,Localgov,364310,Bachelors,13,Nevermarried,Profspecialty,Notinfamily,Black,Female,0,0,40,Germany,<=50K
31,Private,110643,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,40,UnitedStates,>50K
20,Private,70240,HSgrad,9,Nevermarried,Sales,Ownchild,AsianPacIslander,Female,0,0,24,Philippines,<=50K
57,Stategov,32694,Masters,14,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,50,UnitedStates,>50K
41,Private,95047,Assocvoc,11,Marriedcivspouse,Admclerical,Wife,White,Female,7688,0,44,UnitedStates,>50K
33,Private,264936,HSgrad,9,Divorced,Admclerical,Otherrelative,White,Female,0,0,40,UnitedStates,<=50K
27,Private,367329,Assocvoc,11,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,40,UnitedStates,<=50K
34,Private,56026,HSgrad,9,Marriedcivspouse,Farmingfishing,Husband,White,Male,0,0,60,UnitedStates,>50K
22,Private,186452,10th,6,Nevermarried,Craftrepair,Notinfamily,White,Male,0,0,30,UnitedStates,<=50K
50,Private,125417,Assocacdm,12,Marriedcivspouse,Execmanagerial,Wife,Black,Female,0,0,40,UnitedStates,>50K
40,Selfempnotinc,242082,Bachelors,13,Marriedcivspouse,Profspecialty,Husband,White,Male,0,0,45,UnitedStates,>50K
37,Private,31023,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,White,Male,0,0,51,UnitedStates,<=50K
40,,397346,Assocacdm,12,Divorced,,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
53,Private,424079,Masters,14,Marriedcivspouse,Execmanagerial,Husband,White,Male,15024,0,55,UnitedStates,>50K
38,Selfempnotinc,108947,Somecollege,10,Marriedcivspouse,Machineopinspct,Husband,White,Male,7688,0,40,UnitedStates,>50K
25,Stategov,261979,HSgrad,9,Nevermarried,Profspecialty,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
51,Private,55507,HSgrad,9,Marriedcivspouse,Craftrepair,Husband,Black,Male,0,0,40,UnitedStates,<=50K
22,,291407,12th,8,Nevermarried,,Ownchild,Black,Male,0,0,40,UnitedStates,<=50K
18,Private,353358,Somecollege,10,Nevermarried,Otherservice,Ownchild,White,Male,0,0,16,UnitedStates,<=50K
41,Private,67339,11th,7,Marriedcivspouse,Handlerscleaners,Husband,White,Male,7688,0,40,UnitedStates,>50K
33,Private,235109,HSgrad,9,Nevermarried,Admclerical,Unmarried,White,Female,0,0,40,UnitedStates,<=50K
33,Private,208180,Bachelors,13,Nevermarried,Sales,Notinfamily,White,Female,0,0,40,UnitedStates,<=50K
67,Stategov,423561,Somecollege,10,Marriedcivspouse,Transportmoving,Husband,White,Male,0,0,40,UnitedStates,<=50K
47,Selfempnotinc,145290,HSgrad,9,Marriedcivspouse,Execmanagerial,Husband,White,Male,0,2415,50,UnitedStates,>50K
24,Private,403671,Somecollege,10,Nevermarried,Machineopinspct,Notinfamily,White,Male,0,0,40,UnitedStates,<=50K
32,Localgov,49325,7th8th,4,Marriedcivspouse,Otherservice,Husband,White,Male,0,0,40,UnitedStates,<=50K
29,Private,370494,HSgrad,9,Nevermarried,Otherservice,Unmarried,White,Female,0,0,40,Mexico,<=50K
25,Private,267012,Assocvoc,11,Nevermarried,Sales,Notinfamily,White,Male,0,0,45,UnitedStates,<=50K
